Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Technology,Prime Mover,Unit Code,Ownership,Duct Burners,Can Bypass Heat Recovery Steam Generator?,RTO/ISO LMP Node Designation,RTO/ISO Location Designation for Reporting Wholesale Sales Data to FERC,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Status,Effective Month,Effective Year,Current Month,Current Year,Associated with Combined Heat and Power System,Sector Name,Sector,Previously Canceled,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Turbines or Hydrokinetic Buoys,Fluidized Bed Technology?,Pulverized Coal Technology?,Stoker Technology?,Other Combustion Technology?,Subcritical Technology?,Supercritical Technology?,Ultrasupercritical Technology?,Solid Fuel Gasification System?,Carbon Capture Technology?,Multiple Fuels?,Switch Between Oil and Natural Gas?,Cofire Fuels?
56789,TBE Montgomery LLC,57472,TBE-Montgomery LLC,NY,Orange,CTG,Other Waste Biomass,CT,NA,S,X,N,G,G,12,0.8,11.6,14.4,U,12,2012,6,2024,N,IPP Non-CHP,2,N,OBG,OTH,,,,, ,,,,,,,,Y,,N,N,N
56789,TBE Montgomery LLC,57472,TBE-Montgomery LLC,NY,Orange,STG,Other Waste Biomass,CA,NA,S,N,X,G,G,9,0.85,7.4,8.1,U,12,2012,6,2024,N,IPP Non-CHP,2,N,OBG,OTH,,,,, ,,,,,,,,Y,N,N,N,N
803,Arizona Public Service Co,57561,Cotton Center Solar Hybrid,AZ,Maricopa,CC17M,Batteries,BA,,S,X,X,,,17, ,17,17,P,12,2020,12,2022,N,Electric Utility,1,N,MWH,,,,,, ,,,,,,,,,,,,
803,Arizona Public Service Co,57562,Paloma Solar Hybrid,AZ,Maricopa,PA17M,Batteries,BA,,S,X,X,,,17, ,17,17,P,12,2020,12,2022,N,Electric Utility,1,N,MWH,,,,,, ,,,,,,,,,,,,
803,Arizona Public Service Co,57563,Hyder Solar Hybrid,AZ,Yuma,H116M,Batteries,BA,,S,X,X,,,16, ,16,16,P,12,2020,12,2022,N,Electric Utility,1,N,MWH,,,,,, ,,,,,,,,,,,,
56769,Consolidated Edison Development Inc.,57679,Arlington Valley Solar Energy I,AZ,Maricopa,AVSE1,Solar Photovoltaic,PV,,S,X,X,,,127, ,125,125,T,12,2024,12,2024,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,N,N,,,
9128,Hurricane City Power,57899,Hurricane City Power,UT,Washington,9,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,0.9,0.8,2.4,2.4,P,5,2025,5,2025,N,Electric Utility,1,N,NG,,,,,,0,,,,,,,,N,N,N,N,N
57281,University of Cincinnati,57929,East Campus Utility Plant,OH,Hamilton,P058,Petroleum Liquids,IC,,S,X,X,,,2.5,0.8,2.5, ,TS,7,2021,6,2022,N,Commercial Non-CHP,4,N,DFO,,,,,, ,,,,,,,,N,N,N,,
60609,"Clean Focus Renewables, Inc.",57960,Rugged Solar LLC,CA,San Diego,1,Solar Photovoltaic,PV,,S,X,X,,,80, ,80,80,V,11,2020,12,2023,N,IPP Non-CHP,2,,SUN,,,,,, ,,,,,,,,N,,,,
803,Arizona Public Service Co,57997,Foothills Solar Plant Hybrid,AZ,Yuma,FH38M,Batteries,BA,,S,X,X,,,38, ,38,38,P,12,2020,12,2022,N,Electric Utility,1,N,MWH,,,,,, ,,,,,,,,,,,,
58113,"Texas A&M, Utilities & Energy Services",58151,Central Utility Plant - Texas A&M,TX,Brazos,STG03,Natural Gas Fired Combined Cycle,CA,,S,Y,X,North Load Zone,North Load Zone,10,0.9,10,10,P,2,2024,8,2024,Y,Commercial CHP,5,N,NG,DFO,,,,, ,,,,,N,,,N,N,Y,Y,N
63759,Triple Oak Power LLC,58175,Jawbone Wind Project,MT,Wheatland,JWPI,Onshore Wind Turbine,WT,,S,X,X,,,80, ,80,80,U,12,2014,12,2023,N,IPP Non-CHP,2,N,WND,,,,,,38,,,,,,,,N,,N,,
58341,McKinley Paper Co. - Washington Mill,58352,McKinley Paper Co. - Washington Mill,WA,Clallam,G-11A,Wood/Wood Waste Biomass,ST,,S,X,X,,,12.6,0.95,8,8,U,3,2022,6,2022,N,Industrial CHP,7,N,WDS,,,,,, ,,,,,,,,,,N,,
803,Arizona Public Service Co,58383,Hyder II Hybrid,AZ,Yuma,H214M,Batteries,BA,,S,X,X,,,14, ,14,14,P,12,2020,12,2022,N,Electric Utility,1,N,MWH,,,,,, ,,,,,,,,,,,,
58391,Chilocco Wind Farm LLC,58406,Chilocco Wind Farm,OK,Kay,1,Onshore Wind Turbine,WT,,S,X,X,,,200, ,200,200,U,12,2014,3,2024,N,IPP Non-CHP,2,N,WND,,,,,,80,,,,,,,,N,N,N,,
58416,"California State University, Northridge",58422,CSU Northridge Plant,CA,Los Angeles,G6PV,Solar Photovoltaic,PV,,S,X,X,,,0.8,0.917,0.7,0.3,P,5,2020,8,2023,N,Commercial Non-CHP,4,N,SUN,,,,,,0,,,,,,,,N,N,N,,
58542,Trustees of Princeton University,58584,Princeton University Cogeneration,NJ,Mercer,PV3,Solar Photovoltaic,PV,,W,X,X,,,10.5, ,10.5,10.5,V,12,2021,1,2022,N,Commercial CHP,5,N,SUN,,,,,, ,,,,,,,,,,,,
58542,Trustees of Princeton University,58584,Princeton University Cogeneration,NJ,Mercer,PV4,Solar Photovoltaic,PV,,W,X,X,,,0.4, ,0.4,0.4,V,1,2022,1,2022,N,Commercial CHP,5,N,SUN,,,,,, ,,,,,,,,,,,,
58597,"Enviromission, Inc",58652,La Paz Solar Tower,AZ,La Paz,1,Solar Thermal without Energy Storage,OT,,S,X,X,,,200, ,200,200,P,5,2016,6,2027,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,N,N,N,N,N
58783,Marseilles Land and Water Company,58903,Marseilles Lock and Dam Hydro,IL,LaSalle,UNIT1,Conventional Hydroelectric,HY,,S,X,X,n/a,n/a,2.6,0.95,2.6,2.6,U,12,2015,12,2023,N,IPP Non-CHP,2,N,WAT,,,,,, ,,,,,,,,,,,,
58783,Marseilles Land and Water Company,58903,Marseilles Lock and Dam Hydro,IL,LaSalle,UNIT2,Conventional Hydroelectric,HY,,S,X,X,,,2.6,0.95,2.6,2.6,U,12,2015,12,2023,N,IPP Non-CHP,2,N,WAT,,,,,, ,,,,,,,,,,,,
58783,Marseilles Land and Water Company,58903,Marseilles Lock and Dam Hydro,IL,LaSalle,UNIT3,Conventional Hydroelectric,HY,,S,X,X,,,2.6,0.95,2.6,2.6,U,12,2015,12,2023,N,IPP Non-CHP,2,N,WAT,,,,,, ,,,,,,,,,,,,
58783,Marseilles Land and Water Company,58903,Marseilles Lock and Dam Hydro,IL,LaSalle,UNIT4,Conventional Hydroelectric,HY,,S,X,X,,,2.6,0.95,2.6,2.6,U,12,2015,12,2023,N,IPP Non-CHP,2,N,WAT,,,,,, ,,,,,,,,,,,,
58766,FGE Texas II LLC,58930,FGE Texas II,TX,Mitchell,CA1,Natural Gas Fired Combined Cycle,CA,,W,N,X,,,265.2, ,249.9,251.8,T,6,2016,6,2025,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,,,U,,
58766,FGE Texas II LLC,58930,FGE Texas II,TX,Mitchell,GT1,Natural Gas Fired Combined Cycle,CT,,W,X,Y,,,238.9, ,226.7,239.7,T,6,2016,6,2025,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,,,U,,
58766,FGE Texas II LLC,58930,FGE Texas II,TX,Mitchell,GT2,Natural Gas Fired Combined Cycle,CT,,W,X,Y,,,238.9, ,226.7,239.7,T,6,2016,6,2025,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,,,U,,
58765,FGE Texas I LLC,58931,FGE Texas I,TX,Mitchell,CA1,Natural Gas Fired Combined Cycle,CA,,S,N,X,,,265.2, ,249.9,251.8,T,6,2016,6,2025,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,,,N,,
58765,FGE Texas I LLC,58931,FGE Texas I,TX,Mitchell,GT1,Natural Gas Fired Combined Cycle,CT,,S,X,Y,,,238.9, ,226.7,239.7,T,6,2016,6,2025,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,,,N,,
58765,FGE Texas I LLC,58931,FGE Texas I,TX,Mitchell,GT2,Natural Gas Fired Combined Cycle,CT,,S,X,Y,,,238.9, ,226.7,239.7,T,6,2016,6,2025,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,,,N,,
58804,Lake Erie Energy Development Corp,58941,Icebreaker Offshore Wind Farm,OH,Cuyahoga,WTG1,Offshore Wind Turbine,WS,,S,X,X,,,3.4,1,3.4,3.4,L,9,2017,12,2025,N,IPP Non-CHP,2,N,WND,,,,,,1,,,,,,,,N,N,N,N,N
58804,Lake Erie Energy Development Corp,58941,Icebreaker Offshore Wind Farm,OH,Cuyahoga,WTG2,Offshore Wind Turbine,WS,,S,X,X,,,3.4,1,3.4,3.4,L,9,2017,12,2025,N,IPP Non-CHP,2,N,WND,,,,,,1,,,,,,,,N,,N,N,N
58804,Lake Erie Energy Development Corp,58941,Icebreaker Offshore Wind Farm,OH,Cuyahoga,WTG3,Offshore Wind Turbine,WS,,S,X,X,,,3.4,1,3.4,3.4,L,9,2017,12,2025,N,IPP Non-CHP,2,N,WND,,,,,,1,,,,,,,,N,,N,N,N
58804,Lake Erie Energy Development Corp,58941,Icebreaker Offshore Wind Farm,OH,Cuyahoga,WTG4,Offshore Wind Turbine,WS,,S,X,X,,,3.4,1,3.4,3.4,L,9,2017,12,2025,N,IPP Non-CHP,2,N,WND,,,,,,1,,,,,,,,N,N,N,N,N
58804,Lake Erie Energy Development Corp,58941,Icebreaker Offshore Wind Farm,OH,Cuyahoga,WTG5,Offshore Wind Turbine,WS,,S,X,X,,,3.4,1,3.4,3.4,L,9,2017,12,2025,N,IPP Non-CHP,2,N,WND,,,,,,1,,,,,,,,N,,N,N,N
58804,Lake Erie Energy Development Corp,58941,Icebreaker Offshore Wind Farm,OH,Cuyahoga,WTG6,Offshore Wind Turbine,WS,,S,X,X,,,3.4,1,3.4,3.4,L,9,2017,12,2025,N,IPP Non-CHP,2,N,WND,,,,,,1,,,,,,,,N,N,N,N,N
58842,Power Company of Wyoming LLC,58987,Chokecherry and Sierra Madre Wind,WY,Carbon,I-A,Onshore Wind Turbine,WT,,S,X,X,not applicable,not applicable,500, ,500,500,U,12,2017,12,2025,N,IPP Non-CHP,2,N,WND,,,,,,166,,,,,,,,N,N,N,,
58842,Power Company of Wyoming LLC,58987,Chokecherry and Sierra Madre Wind,WY,Carbon,I-B,Onshore Wind Turbine,WT,,S,X,X,NA,NA,500, ,500,500,U,12,2018,12,2025,N,IPP Non-CHP,2,N,WND,,,,,,167,,,,,,,,N,,N,,
58842,Power Company of Wyoming LLC,58987,Chokecherry and Sierra Madre Wind,WY,Carbon,I-C,Onshore Wind Turbine,WT,,S,X,X,NA,NA,500, ,500,500,U,12,2024,12,2025,N,IPP Non-CHP,2,N,WND,,,,,,167,,,,,,,,N,N,N,,
58842,Power Company of Wyoming LLC,58987,Chokecherry and Sierra Madre Wind,WY,Carbon,II-A,Onshore Wind Turbine,WT,,S,X,X,NA,NA,750, ,750,750,U,12,2020,12,2026,N,IPP Non-CHP,2,N,WND,,,,,,198,,,,,,,,N,N,N,,
58842,Power Company of Wyoming LLC,58987,Chokecherry and Sierra Madre Wind,WY,Carbon,II-B,Onshore Wind Turbine,WT,,S,X,X,NA,NA,750, ,750,750,U,12,2021,12,2026,N,IPP Non-CHP,2,N,WND,,,,,,198,,,,,,,,N,N,N,,
58846,"Southeast Renewable Fuels, LLC",58997,SRF Pulp Processing Facility,FL,Hendry,G1001,Wood/Wood Waste Biomass,ST,,S,X,X,,,20, ,20,20,U,5,2022,11,2025,N,Industrial Non-CHP,6,N,WDS,AB,,,,,1,,,,,Y,,,N,,N,N,N
803,Arizona Public Service Co,59020,Gila Bend Hybrid,AZ,Maricopa,GB36M,Batteries,BA,,S,X,X,,,36, ,36,36,P,12,2020,12,2022,N,Electric Utility,1,N,MWH,,,,,, ,,,,,,,,,,,,
60223,Ketchikan Electric Company,59027,Mahoney Lake Hydroelectric,AK,Ketchikan Gateway,GEN 1,Conventional Hydroelectric,HY,,J,X,X,,,9.6,0.96,9.6,9.6,P,12,2017,12,2027,N,Electric Utility,1,N,WAT,,,,,, ,,,,,,,,N,N,N,,
58880,Gallegos Wind Farm LLC,59047,"Gallegos Wind Farm, Phase 1",NM,Union,GEN 1,Onshore Wind Turbine,WT,,S,X,X,,,500, ,500,500,P,1,2016,10,2025,N,IPP Non-CHP,2,N,WND,,,,,,84,,,,,,,,N,N,N,,
58881,Apex Bethel Energy Center,59048,Apex Bethel Energy Center,TX,Anderson,ABEC1,Natural Gas with Compressed Air Storage,CE,,S,X,X,,,158.5,0.9,158.5,158.5,T,7,2018,12,2025,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,N,N,N,,
58881,Apex Bethel Energy Center,59048,Apex Bethel Energy Center,TX,Anderson,ABEC2,Natural Gas with Compressed Air Storage,CE,,S,X,X,,,158.5,0.9,158.5,158.5,T,7,2018,9,2025,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,N,N,N,,
58901,"Sustainable Hydro, Braddock, LLC",59091,Braddock Lock and Dam,PA,Allegheny,GEN1,Conventional Hydroelectric,HY,,S,X,X,,,5.3,0.8,5.3,5.3,L,3,2014,9,2023,N,IPP Non-CHP,2,N,WAT,,,,,, ,,,,,,,,,,,,
58939,Cameron Wind 1 LLC,59118,Cameron Wind 1 LLC,TX,Cameron,SABAL,Batteries,BA,,S,X,X,,,24, ,24,24,L,10,2022,10,2022,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,,,
49893,Invenergy Services LLC,59243,Changing Winds,TX,Castro,CHAN1,Onshore Wind Turbine,WT,,S,X,X,,,288, ,288,288,P,12,2015,12,2024,N,IPP Non-CHP,2,N,WND,,,,,,144,,,,,,,,,,N,,
60688,"FGE Goodnight, LLC",59246,Goodnight,TX,Armstrong,GOOD1,Onshore Wind Turbine,WT,,S,X,X,,,500, ,500,500,U,12,2015,6,2023,N,IPP Non-CHP,2,N,WND,,,,,,250,,,,,,,,,,N,,
59093,"Hidden View Dairy, LLC",59260,"Hidden View Dairy, LLC",IN,Jasper,HV3,Natural Gas Internal Combustion Engine,IC,,S,X,X,NIPS.WVPA,NIPS.WVPA,1,0.98,0.9,0.9,U,2,2022,5,2022,N,Industrial Non-CHP,6,N,NG,,,,,, ,,,,,,,,,,N,N,N
803,Arizona Public Service Co,59444,Desert Star Hybrid,AZ,Maricopa,DS10M,Batteries,BA,,S,X,X,,,10, ,10,10,P,12,2020,6,2022,N,Electric Utility,1,N,MWH,,,,,, ,,,,,,,,,,,,
59319,"Cotton Solar, LLC",59572,Cotton Solar,SC,Dillon,PV1,Solar Photovoltaic,PV,,S,X,X,,,6.2, ,6.2,6.2,L,12,2016,10,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,N,,
59010,Rhubarb One LLC,59596,Rhubarb One SC,SC,Marion,PV1,Solar Photovoltaic,PV,,S,X,X,,,20, ,20,20,L,12,2016,6,2022,N,IPP Non-CHP,2,,SUN,,,,,, ,,,,,,,,,,,,
59432,Clear Creek Power,59659,Highland Park Project,CO,Clear Creek,HPWT,Onshore Wind Turbine,WT,,S,X,X,,,181, ,181,181,P,12,2015,12,2024,N,IPP Non-CHP,2,N,WND,,,,,,46,,,,,,,,,,,,
4180,Connecticut Mun Elec Engy Coop,59701,Subase Microgrid Project,CT,New London,SFC1,Other Natural Gas,FC,,W,X,X,,,3.7,0.95,3.7,3.7,TS,3,2020,5,2022,N,Electric Utility,1,N,NG,,,,,, ,,,,,,,,,,N,,
4180,Connecticut Mun Elec Engy Coop,59701,Subase Microgrid Project,CT,New London,SFC2,Other Natural Gas,FC,,W,X,X,,,3.7,0.95,3.7,3.7,TS,3,2020,5,2022,N,Electric Utility,1,N,NG,,,,,, ,,,,,,,,,,N,,
59489,Perennial-Wind Chaser LLC,59721,Perennial Wind Chaser Station,OR,Umatilla,GT1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,106,0.98,98.7,101.9,U,6,2018,9,2023,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,,,N,N,N
59489,Perennial-Wind Chaser LLC,59721,Perennial Wind Chaser Station,OR,Umatilla,GT2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,106,0.98,98.7,101.9,U,6,2018,9,2023,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,,,N,N,N
59489,Perennial-Wind Chaser LLC,59721,Perennial Wind Chaser Station,OR,Umatilla,GT3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,106,0.98,98.7,101.9,U,6,2018,9,2023,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,,,N,N,N
59489,Perennial-Wind Chaser LLC,59721,Perennial Wind Chaser Station,OR,Umatilla,GT4,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,106,0.98,98.7,101.9,U,6,2018,9,2023,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,N,N,N,N,N
55983,Luminant Generation Company LLC,59806,Jayhawk,TX,Mitchell,SOLAR,Solar Photovoltaic,PV,,S,X,X,,,101, ,101,101,L,2,2022,3,2023,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,N,,
7140,Georgia Power Co,59864,Kings Bay Solar Facility,GA,Camden,BESS,Batteries,BA,,S,X,X,,,1.5, ,1.5,1.5,V,1,2020,6,2022,N,Electric Utility,1,N,MWH,,,,,, ,,,,,,,,,,,,
63448,"Aiya Solar CEI, LLC",59869,Aiya Solar Project,NV,Clark,GEN01,Solar Photovoltaic,PV,,S,X,X,,,100, ,100,100,P,12,2016,12,2023,N,IPP Non-CHP,2,,SUN,,,,,, ,,,,,,,,,,,,
59656,Desert Quartzite LLC,59871,Desert Quartzite,CA,Riverside,GEN01,Solar Photovoltaic,PV,,S,X,X,,,480, ,480,480,T,12,2019,8,2023,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,N,,
59656,Desert Quartzite LLC,59871,Desert Quartzite,CA,Riverside,GEN02,Batteries,BA,,,X,X,,,150, ,150,150,T,8,2023,8,2023,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,,,
17650,Southern Power Co,59939,RE Tranquillity,CA,Fresno,BESS2,Batteries,BA,,W,X,X,,,35, ,35,35,V,2,2022,3,2022,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,,,
64858,"Balanced Rock Power, LLC",59969,"Windhub Solar B, LLC",CA,Kern,GEN01,Solar Photovoltaic,PV,,S,X,X,,,20, ,20,20,L,12,2016,6,2024,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
59056,"Tri Global Energy, LLC",59971,Easter,TX,Castro,ESTR1,Onshore Wind Turbine,WT,,S,X,X,,,300, ,300,300,P,10,2017,12,2023,N,IPP Non-CHP,2,N,WND,,,,,,100,,,,,,,,,,,,
58970,"Ecoplexus, Inc",59997,High Shoals PV1,NC,Gaston,HISHO,Solar Photovoltaic,PV,,W,X,X,,,16, ,16,16,U,12,2015,1,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
58970,"Ecoplexus, Inc",60002,E Nash PV1,NC,Nash,NASH1,Solar Photovoltaic,PV,,W,X,X,,,20, ,20,20,L,12,2015,12,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
58970,"Ecoplexus, Inc",60003,Willoughby PV1,NC,Harnett,WILL1,Solar Photovoltaic,PV,,W,X,X,,,20, ,20,20,L,12,2015,6,2024,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
59761,"McLean Homestead, LLC",60020,McLean Homestead,NC,Scotland,PV1,Solar Photovoltaic,PV,,S,X,X,,,4.9, ,4.9,4.9,L,9,2016,10,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
59770,"Shorthorn Holdings, LLC",60028,Shorthorn Holdings,SC,Marlboro,PV1,Solar Photovoltaic,PV,,S,X,X,,,8.9, ,8.9,8.9,T,12,2016,12,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64406,"NextEra Energy Garrison Butte Wind, LLC",60066,"Garrison Butte Wind, LLC",ND,Mercer,GEN,Onshore Wind Turbine,WT,,S,X,X,,,150, ,150,150,P,12,2019,3,2023,N,IPP Non-CHP,2,N,WND,,,,,,50,,,,,,,,,,,,
64800,"Nolin Hills Wind, LLC",60070,Nolin Hills,OR,Umatilla,GEN,Onshore Wind Turbine,WT,,S,X,X,,,350, ,300,300,L,12,2020,12,2025,N,IPP Non-CHP,2,N,WND,,,,,,99,,,,,,,,,,,,
64800,"Nolin Hills Wind, LLC",60070,Nolin Hills,OR,Umatilla,GEN2,Solar Photovoltaic,PV,,S,X,X,,,250, ,300,300,L,12,2025,12,2025,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
59967,Phoenix Energy,60192,North Fork Community Power,CA,Madera,NFCP1,Other Waste Biomass,IC,,S,X,X,,,2,1,2,2,U,1,2017,9,2022,Y,IPP CHP,3,N,OBG,,,,,, ,,,,,,,,Y,Y,N,N,N
59966,ESC Harrison County Power,60206,ESC Harrison County Power,WV,Harrison,HCCA1,Natural Gas Fired Combined Cycle,CA,,S,Y,X,,PJM,207.4,0.85,205.4,209,P,6,2021,2,2026,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,N,N,N,N,N
59966,ESC Harrison County Power,60206,ESC Harrison County Power,WV,Harrison,HCCT1,Natural Gas Fired Combined Cycle,CT,,S,X,N,,,371.5,0.85,319.1,343.3,P,6,2021,2,2026,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,,,N,N,N
56215,RWE Renewables Americas LLC,60212,Mason Dixon Wind Farm,PA,Somerset,1,Onshore Wind Turbine,WT,,S,X,X,,,79.9, ,79.9,79.9,P,10,2010,12,2022,N,IPP Non-CHP,2,N,WND,,,,,,25,,,,,,,,,,,,
59056,"Tri Global Energy, LLC",60271,"Canyon Wind Project, LLC",TX,Scurry,WT1,Onshore Wind Turbine,WT,,S,X,X,,,360, ,360,360,P,9,2019,5,2023,N,IPP Non-CHP,2,N,WND,,,,,,82,,,,,,,,,,,,
59056,"Tri Global Energy, LLC",60272,"Cone Renewable Energy Project, LLC",TX,Crosby,WT1,Onshore Wind Turbine,WT,,S,X,X,,,300, ,300,300,P,3,2020,12,2023,N,IPP Non-CHP,2,N,WND,,,,,,100,,,,,,,,,,,,
59056,"Tri Global Energy, LLC",60273,"Crosby County Wind Farm, LLC",TX,Crosby,WT1,Onshore Wind Turbine,WT,,S,X,X,,,120, ,120,120,P,3,2020,12,2023,N,IPP Non-CHP,2,N,WND,,,,,,40,,,,,,,,,,,,
60064,"Clean Path Energy Center, LLC",60289,Clean Path Energy Center,NM,San Juan,CPEC1,Natural Gas Fired Combined Cycle,CC,,S,N,N,,,680, ,680,680,P,10,2019,12,2028,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,N,N,N,N,N
60064,"Clean Path Energy Center, LLC",60289,Clean Path Energy Center,NM,San Juan,PVGEN,Solar Photovoltaic,PV,,S,X,X,,,55, ,55,55,P,9,2019,12,2028,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,N,N,N,,
64391,"Pine Valley Solar, LLC",60298,"Pine Valley Solar Farm, LLC",NC,Moore,PV1,Solar Photovoltaic,PV,,S,X,X,,,5, ,5,5,V,6,2017,1,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,N,,
50123,"Leeward Asset Management, LLC",60309,"Portal Ridge Solar A, LLC",CA,Los Angeles,GEN01,Solar Photovoltaic,PV,,S,X,X,,,19, ,19,19,L,12,2018,6,2025,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
50123,"Leeward Asset Management, LLC",60325,"Willow Spring Solar 3, LLC",CA,Kern,GEN01,Solar Photovoltaic,PV,,S,X,X,,,72, ,72,72,T,12,2018,12,2023,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
50123,"Leeward Asset Management, LLC",60325,"Willow Spring Solar 3, LLC",CA,Kern,WS3BA,Batteries,BA,,S,X,X,,,36, ,36,36,L,12,2023,12,2023,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,,,
49893,Invenergy Services LLC,60387,Invenergy Nelson Expansion LLC,IL,Lee,GEN3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,190, ,157,157,U,6,2018,12,2022,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,,,N,,
49893,Invenergy Services LLC,60387,Invenergy Nelson Expansion LLC,IL,Lee,GEN4,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,190, ,157,157,U,6,2018,12,2022,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,,,N,,
60221,North Slope LLC,60420,"North Slope, LLC",NY,Clinton,NSPV,Onshore Wind Turbine,WT,,S,X,X,,,50, ,50,50,L,11,2017,12,2026,N,IPP Non-CHP,2,N,WND,,,,,,48,,,,,,,,,,,,
60229,"Quail Holdings, LLC",60434,Quail Holdings,NC,Davie,PV1,Solar Photovoltaic,PV,,S,X,X,,,25, ,25,25,L,12,2017,12,2023,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
64778,"Strata Manager, LLC",60439,Sellers Farm Solar,NC,Richmond,PV1,Solar Photovoltaic,PV,,W,X,X,,,5, ,5,5,T,12,2017,12,2022,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
60217,San Bernardino Valley Mun. Water Dist.,60466,Waterman Turnout Hydroelectric,CA,San Bernardino,WTHF,Conventional Hydroelectric,HY,,S,X,X,,,1,0.92,1,1,V,5,2017,3,2022,N,Electric Utility,1,N,WAT,,,,,, ,,,,,,,,,,,,
60270,"Clark Canyon Hydro, LLC",60483,Clark Canyon Hydro-Electric Facility,MT,Beaverhead,FRNS1,Conventional Hydroelectric,HY,,S,X,X,,,2.4, ,2.4,2.4,P,6,2017,6,2023,N,IPP Non-CHP,2,N,WAT,,,,,, ,,,,,,,,,,,,
60270,"Clark Canyon Hydro, LLC",60483,Clark Canyon Hydro-Electric Facility,MT,Beaverhead,FRNS2,Conventional Hydroelectric,HY,,S,X,X,,,2.4, ,2.4,2.4,P,6,2017,6,2023,N,IPP Non-CHP,2,N,WAT,,,,,, ,,,,,,,,,,,,
50123,"Leeward Asset Management, LLC",60572,White Wing Solar,AZ,Yuma,GEN01,Solar Photovoltaic,PV,,S,X,X,,,200, ,200,200,T,1,2020,6,2024,N,IPP Non-CHP,2,N,SUN,,,,,, ,,,,,,,,,,,,
60349,"Juneau Hydropower, Inc",60588,Sweetheart Lake Hydroelectric Facility,AK,Juneau,JHI01,Conventional Hydroelectric,HY,,S,X,X,,,6.6, ,6.6,6.6,P,12,2021,12,2023,N,IPP Non-CHP,2,N,WAT,,,,,, ,,,,,,,,,,,,
60349,"Juneau Hydropower, Inc",60588,Sweetheart Lake Hydroelectric Facility,AK,Juneau,JHI02,Conventional Hydroelectric,HY,,S,X,X,,,6.6, ,6.6,6.6,P,12,2021,12,2023,N,IPP Non-CHP,2,N,WAT,,,,,, ,,,,,,,,,,,,
