name,facility_type,capacity,Operating Month,Operating Year,Planned Retirement Month,Planned Retirement Year,coordinate,plant_life,incommod,outcommod,,plant age
Solar_Photovoltaic_Project_#17_S017D,solar,0.5,1,2015,1,2040,"(34.072778,-117.503333)",25,,,,5
Solar_Photovoltaic_Project_#17_S017E,solar,0.5,1,2015,1,2040,"(34.072778,-117.503333)",25,,,,5
Solar_Photovoltaic_Project_#17_S017F,solar,0.5,1,2015,1,2040,"(34.072778,-117.503333)",25,,,,5
Solar_Photovoltaic_Project_#17_S017G,solar,0.5,1,2015,1,2040,"(34.072778,-117.503333)",25,,,,5
Solar_Photovoltaic_Project_#18_S018A,solar,0.5,11,2012,11,2037,"(34.083333,-117.516388)",25,,,,8
Solar_Photovoltaic_Project_#18_S018B,solar,0.5,11,2012,11,2037,"(34.083333,-117.516388)",25,,,,8
Solar_Photovoltaic_Project_#18_S018C,solar,0.5,11,2012,11,2037,"(34.083333,-117.516388)",25,,,,8
Solar_Photovoltaic_Project_#23_S023A,solar,0.5,1,2013,1,2038,"(34.080833,-117.520277)",25,,,,7
Solar_Photovoltaic_Project_#23_S023B,solar,0.5,1,2013,1,2038,"(34.080833,-117.520277)",25,,,,7
Solar_Photovoltaic_Project_#23_S023C,solar,0.5,1,2013,1,2038,"(34.080833,-117.520277)",25,,,,7
Solar_Photovoltaic_Project_#23_S023D,solar,0.5,1,2013,1,2038,"(34.080833,-117.520277)",25,,,,7
Solar_Photovoltaic_Project_#23_S023E,solar,0.5,1,2013,1,2038,"(34.080833,-117.520277)",25,,,,7
Solar_Photovoltaic_Project_#22_S022A,solar,0.5,8,2011,8,2036,"(34.08,-117.2114)",25,,,,9
Solar_Photovoltaic_Project_#22_S022B,solar,0.5,8,2011,8,2036,"(34.08,-117.2114)",25,,,,9
Solar_Photovoltaic_Project_#22_S022C,solar,0.5,8,2011,8,2036,"(34.08,-117.2114)",25,,,,9
Solar_Photovoltaic_Project_#22_S022D,solar,0.5,8,2011,8,2036,"(34.08,-117.2114)",25,,,,9
Roth_Rock_Wind_Farm_LLC_SRRW1,wind,40,8,2011,8,2031,"(39.254444,-79.467222)",20,,,,9
"Roth_Rock_North_Wind_Farm,_LLC_SRRNW",wind,10,8,2011,8,2031,"(39.287222,-79.434444)",20,,,,9
Cimarron_Solar_Facility_CIM1,solar,30.6,12,2010,12,2035,"(36.468078,-104.635659)",25,,,,10
Kit_Carson_Windpower_KCW,wind,51,11,2010,11,2030,"(39.3383,-102.3533)",20,,,,10
Solar_Photovoltaic_Project_#26_S026A,solar,0.5,2,2015,2,2040,"(34.131214,-117.425324)",25,,,,5
Solar_Photovoltaic_Project_#26_S026B,solar,0.5,2,2015,2,2040,"(34.131214,-117.425324)",25,,,,5
Solar_Photovoltaic_Project_#26_S026C,solar,0.5,2,2015,2,2040,"(34.131214,-117.425324)",25,,,,5
Solar_Photovoltaic_Project_#26_S026D,solar,0.5,2,2015,2,2040,"(34.131214,-117.425324)",25,,,,5
Solar_Photovoltaic_Project_#26_S026E,solar,0.5,2,2015,2,2040,"(34.131214,-117.425324)",25,,,,5
Solar_Photovoltaic_Project_#26_S026F,solar,0.5,2,2015,2,2040,"(34.131214,-117.425324)",25,,,,5
Solar_Photovoltaic_Project_#26_S026G,solar,0.5,2,2015,2,2040,"(34.131214,-117.425324)",25,,,,5
Solar_Photovoltaic_Project_#26_S026H,solar,0.5,2,2015,2,2040,"(34.131214,-117.425324)",25,,,,5
Solar_Photovoltaic_Project_#26_S026I,solar,0.5,2,2015,2,2040,"(34.131214,-117.425324)",25,,,,5
Solar_Photovoltaic_Project_#26_S026J,solar,0.5,2,2015,2,2040,"(34.131214,-117.425324)",25,,,,5
Solar_Photovoltaic_Project_#26_SO26K,solar,0.5,2,2015,2,2040,"(34.131214,-117.425324)",25,,,,5
Solar_Photovoltaic_Project_#26_SO26L,solar,0.5,2,2015,2,2040,"(34.131214,-117.425324)",25,,,,5
Solar_Photovoltaic_Project_#27_S027A,solar,0.5,2,2015,2,2040,"(34.131111,-117.421666)",25,,,,5
Solar_Photovoltaic_Project_#27_S027B,solar,0.5,2,2015,2,2040,"(34.131111,-117.421666)",25,,,,5
Solar_Photovoltaic_Project_#27_S027C,solar,0.5,2,2015,2,2040,"(34.131111,-117.421666)",25,,,,5
Solar_Photovoltaic_Project_#27_S027D,solar,0.5,2,2015,2,2040,"(34.131111,-117.421666)",25,,,,5
Solar_Photovoltaic_Project_#28_S028A,solar,0.5,2,2015,2,2040,"(34.094167,-117.274166)",25,,,,5
Solar_Photovoltaic_Project_#28_S028B,solar,0.5,2,2015,2,2040,"(34.094167,-117.274166)",25,,,,5
Solar_Photovoltaic_Project_#28_S028C,solar,0.5,2,2015,2,2040,"(34.094167,-117.274166)",25,,,,5
Solar_Photovoltaic_Project_#28_S028D,solar,0.5,2,2015,2,2040,"(34.094167,-117.274166)",25,,,,5
Solar_Photovoltaic_Project_#28_S028E,solar,0.5,2,2015,2,2040,"(34.094167,-117.274166)",25,,,,5
Solar_Photovoltaic_Project_#28_S028F,solar,0.5,2,2015,2,2040,"(34.094167,-117.274166)",25,,,,5
Solar_Photovoltaic_Project_#28_S028G,solar,0.5,2,2015,2,2040,"(34.094167,-117.274166)",25,,,,5
Welcome_Wind_Turbine_WIND1,wind,2.1,5,2008,5,2028,"(43.6825,-94.5892)",20,,,,12
Lakota_Wind_Wind_Farm_LAK1,wind,10.5,3,2009,3,2029,"(43.3839,-94.1475)",20,,,,11
Iowa_Lakes_Superior_Wind_Farm_SUP1,wind,10.5,4,2009,4,2029,"(43.445,-94.980278)",20,,,,11
MA_Military_Reservation_Wind_Project_1,wind,1.5,12,2009,12,2029,"(41.6647,-70.5942)",20,,,,11
MA_Military_Reservation_Wind_Project_2,wind,1.5,11,2011,11,2031,"(41.6647,-70.5942)",20,,,,9
MA_Military_Reservation_Wind_Project_3,wind,1.5,11,2011,11,2031,"(41.6647,-70.5942)",20,,,,9
Victor_Valley_CC_CPV_Solar_1PV,solar,1,6,2010,6,2035,"(34.48017,-117.257938)",25,,,,10
PA_Solar_Park_1,solar,10.1,10,2012,10,2037,"(40.860142,-75.852206)",25,,,,8
Iowa_Lakes_Community_College_Wind_Farm_VMN82,wind,1.7,2,2005,2,2025,"(43.385347,-94.815655)",20,,,,15
Texico_Wind_Ranch_LP_1,wind,0.7,12,2003,12,2023,"(34.36,-103.0667)",20,,,,17
Texico_Wind_Ranch_LP_3,wind,0.6,12,2003,12,2023,"(34.36,-103.0667)",20,,,,17
Cedro_Hill_Wind_LLC_1,wind,150,12,2010,12,2030,"(27.576111,-98.905278)",20,,,,10
Taloga_Wind_LLC_1,wind,130,7,2011,7,2031,"(35.855556,-98.968333)",20,,,,9
Laredo_Ridge_Wind_LLC_1,wind,79.9,2,2011,2,2031,"(41.880278,-98.023889)",20,,,,9
Little_Pringle_I_Wind_Farm_LP1,wind,10,10,2010,10,2030,"(35.964272,-101.540238)",20,,,,10
Little_Pringle_II_Wind_Farm_LP2,wind,10,10,2010,10,2030,"(35.924858,-101.541363)",20,,,,10
Dorchester_Solar_Site_1,solar,1,1,2012,1,2037,"(42.300802,-71.047171)",25,,,,8
Marsh_Landing_Generating_Station_1,gas,207,5,2013,5,2043,"(38.016944,-121.765)",30,,,,7
Marsh_Landing_Generating_Station_2,gas,207,5,2013,5,2043,"(38.016944,-121.765)",30,,,,7
Marsh_Landing_Generating_Station_3,gas,207,5,2013,5,2043,"(38.016944,-121.765)",30,,,,7
Marsh_Landing_Generating_Station_4,gas,207,5,2013,5,2043,"(38.016944,-121.765)",30,,,,7
Chestnut_Flats_Wind_Farm_1,wind,38,12,2011,12,2031,"(40.522846,-78.476921)",20,,,,9
Haverhill_Solar_Power_Project_1,solar,1,12,2010,12,2035,"(42.781056,-71.092562)",25,,,,10
NEDC_Solar_Site_1,solar,1,6,2010,6,2035,"(42.105237,-71.702979)",25,,,,10
Grant_County_Wind_LLC_1,wind,20,8,2010,8,2030,"(45.8033,-95.8844)",20,,,,10
Crofton_Bluffs_Wind_LLC_CWET1,wind,40,11,2012,11,2032,"(42.698333,-97.58)",20,,,,8
Aqua_Ingrams_Mill_1,solar,1,12,2009,12,2034,"(39.9647,-75.6578)",25,,,,11
Alta_Wind_Energy_Center_I_AW01,wind,150,1,2011,1,2031,"(35.033725,-118.353422)",20,,,,9
Flat_Water_Wind_Farm_LLC_WTG1,wind,60,12,2010,12,2030,"(40.0011,-95.9289)",20,,,,10
Minonk_Wind_Farm_1,wind,200,11,2012,11,2032,"(40.888611,-88.997222)",20,,,,8
Sandy_Ridge_Wind_Farm_1,wind,50,2,2012,2,2032,"(40.729207,-78.28735)",20,,,,8
OU_Spirit_Wind_Farm_WT1,wind,101.2,12,2009,12,2029,"(36.333803,-99.480144)",20,,,,11
Hardscrabble_Wind_Power_LLC_1,wind,74,1,2011,1,2031,"(43.112222,-74.878888)",20,,,,9
Big_Blue_BBWP,wind,36,12,2012,12,2032,"(43.612222,-94.191944)",20,,,,8
Northern_Colorado_Wind_LLC_GE,wind,22.5,8,2009,8,2029,"(40.9881,-102.8969)",20,,,,11
Northern_Colorado_Wind_LLC_SIEM,wind,151.8,8,2009,8,2029,"(40.9881,-102.8969)",20,,,,11
Alta_Wind_Energy_Center_II_AW02,wind,150,1,2011,1,2031,"(35.023889,-118.295278)",20,,,,9
Alta_Wind_Energy_Center_III_AW03,wind,150,2,2011,2,2031,"(35.023889,-118.295278)",20,,,,9
Alta_Wind_Energy_Center_IV_AW04,wind,102,4,2011,4,2031,"(35.008611,-118.242222)",20,,,,9
Alta_Wind_Energy_Center_V_AW05,wind,168,4,2011,4,2031,"(35.008611,-118.242222)",20,,,,9
Alpine_Solar_1,solar,66,2,2013,2,2038,"(34.7892,-118.5047)",25,,,,7
Carleton_College_WIND1,wind,1.6,9,2004,9,2024,"(44.461908,-93.156387)",20,,,,16
Carleton_College_WIND2,wind,1.6,10,2011,10,2031,"(44.461908,-93.156387)",20,,,,9
Dunlap_1,wind,129.5,10,2010,10,2030,"(42.043611,-106.160278)",20,,,,10
Criterion_1,wind,70,12,2010,12,2030,"(39.4047,-79.29)",20,,,,10
Garnet_Wind_Energy_Center_1,wind,6.5,6,2009,6,2029,"(33.9053,-116.5825)",20,,,,11
Loraine_Windpark_Project_LLC_LWG1,wind,75,10,2009,10,2029,"(32.4375,-100.7444)",20,,,,11
Loraine_Windpark_Project_LLC_LWG2,wind,75,10,2009,10,2029,"(32.4375,-100.7444)",20,,,,11
Adelanto_Solar_Project_1,solar,6.8,6,2012,6,2037,"(34.550833,-117.435277)",25,,,,8
Pine_Tree_Solar_Project_1,solar,8.5,3,2013,3,2038,"(35.229635,-118.1957)",25,,,,7
Maclay_Solar_Project_1,solar,2,4,2017,4,2042,"(34.319722,-118.430833)",25,,,,3
Pacific_Cruise_Ship_Terminals_Berth_93_1,solar,1,9,2010,9,2035,"(33.7331,-118.27722)",25,,,,10
1420_Coil_Av_#C_1,solar,1.3,3,2011,3,2036,"(33.794283,-118.241405)",25,,,,9
Occidental_College_Solar_Project_1,solar,1,2,2013,2,2038,"(34.1283,-118.206903)",25,,,,7
Metro_Support_Services_Center_Solar_1,solar,1.2,4,2005,4,2030,"(34.0578,-118.229722)",25,,,,15
Los_Angeles_Harbor_College_1,solar,1.2,10,2010,10,2035,"(33.783102,-118.28493)",25,,,,10
Cedar_Point_Wind_1-139,wind,252,5,2011,5,2031,"(39.421787,-103.67814)",20,,,,9
San_Luis_Valley_Solar_Ranch_1,solar,35,12,2011,12,2036,"(37.694535,-105.927622)",25,,,,9
"Poseidon_Solar,_LLC_1",solar,20,12,2011,12,2036,"(33.160601,-111.484011)",25,,,,9
Big_Horn_Wind_II_1,wind,50,1,2011,1,2031,"(45.9192,-120.3039)",20,,,,9
Juniper_Canyon_I_Wind_Project_1,wind,151.2,3,2011,3,2031,"(45.9215,-120.2355)",20,,,,9
Mayberry_Solar_LLC_1PV,solar,1.2,10,2011,10,2036,"(36.476667,-80.601111)",25,,,,9
Mont_Belvieu_Cogeneration_Unit_GT01,gas,15,7,2009,7,2039,"(29.838138,-94.900661)",30,,,,11
Luke_Solar_PV1,solar,15,6,2015,6,2040,"(33.526111,-112.37944)",25,,,,5
FPL_Energy_Illinois_Wind_LLC_Hybrid_GE1.5,wind,217.5,12,2009,12,2029,"(41.7678,-88.8867)",20,,,,11
Sunray_Wind_I_WND1,wind,49.5,9,2009,9,2029,"(35.9454,-101.9005)",20,,,,11
Top_of_the_World_Windpower_Project_TOTW1,wind,200,10,2010,10,2030,"(42.9258,-105.7872)",20,,,,10
Kent_County_Wastewater_Treatment_Solar_1,solar,1.2,3,2011,3,2036,"(38.993056,-75.4375)",25,,,,9
Crossroads_Wind_Farm_Jan-98,wind,227.5,1,2012,1,2032,"(36.035,-98.722222)",20,,,,8
Leaning_Juniper_Wind_Power_II_1,wind,201,3,2011,3,2031,"(45.651,-120.2598)",20,,,,9
DE_Solar_10240_Old_Dowd_Rd_PV01,solar,1.9,9,2010,9,2035,"(35.2458,-80.9967)",25,,,,10
DE_Solar_657_Brigham_Rd_PV01,solar,1.3,4,2010,4,2035,"(36.1053,-79.9692)",25,,,,10
DE_Solar_1725_Drywall_Dr_PV01,solar,1,1,2010,1,2035,"(35.3261,-80.9967)",25,,,,10
Dover_Sun_Park_1,solar,10,7,2011,7,2036,"(39.183611,-75.504444)",25,,,,9
Roadrunner_Solar_1,solar,20.2,8,2011,8,2036,"(31.792778,-106.673333)",25,,,,9
Panoche_Valley_Solar_Farm_1,solar,140,1,2018,1,2043,"(36.627,-120.879)",25,,,,2
Silver_Lake_Solar_Farm_SILV,solar,1.7,10,2010,10,2035,"(40.494804,-74.399511)",25,,,,10
White_Oak_Energy_LLC_1,wind,150,6,2011,6,2031,"(40.590833,-89.046666)",20,,,,9
Elk_City_LLC_1,wind,98.9,12,2009,12,2029,"(35.4642,-99.8983)",20,,,,11
Elk_City_LLC_2,wind,99.2,12,2010,12,2030,"(35.4642,-99.8983)",20,,,,10
Baldwin_Wind_LLC_GE1,wind,102.4,12,2010,12,2030,"(47.1133,-100.7086)",20,,,,10
CityCenter_Central_Plant_Cogen_Units_UNITA,gas,4.3,12,2009,12,2039,"(36.1039,-115.1794)",30,,,,11
CityCenter_Central_Plant_Cogen_Units_UNITB,gas,4.3,12,2009,12,2039,"(36.1039,-115.1794)",30,,,,11
Garrison_Energy_Center_LLC_CTG1,gas,235,6,2015,6,2045,"(39.187195,-75.499396)",30,,,,5
Garrison_Energy_Center_LLC_STG2,gas,126,6,2015,6,2045,"(39.187195,-75.499396)",30,,,,5
Uilk_Wind_LLC_FA01,wind,1.5,1,2010,1,2030,"(43.9811,-96.4269)",20,,,,10
Uilk_Wind_LLC_FA02,wind,1.5,1,2010,1,2030,"(43.9811,-96.4269)",20,,,,10
Uilk_Wind_LLC_FA03,wind,1.5,1,2010,1,2030,"(43.9811,-96.4269)",20,,,,10
Trenton_Solar_Farm_TREN,solar,1,10,2010,10,2035,"(40.2314,-74.7539)",25,,,,10
Fox_Island_Wind_LLC_1,wind,4.5,11,2009,11,2029,"(44.094167,-68.865833)",20,,,,11
Red_Mesa_Wind_LLC_EXIS,wind,102.4,12,2010,12,2030,"(35.2689,-107.3828)",20,,,,10
Keenan_II_Renewable_Energy_Co_LLC_1,wind,151.8,12,2010,12,2030,"(36.276111,-99.490833)",20,,,,10
Avenal_Park_1,solar,6,8,2011,8,2036,"(35.989722,-120.11)",25,,,,9
Sun_City_Project_LLC_1,solar,20,8,2011,8,2036,"(35.983056,-120.110277)",25,,,,9
Sand_Drag_LLC_1,solar,19,8,2011,8,2036,"(35.982778,-120.110277)",25,,,,9
Morgantown_Solar_Park_1,solar,2,11,2011,11,2036,"(40.152069,-75.865916)",25,,,,9
510_REPP_One_1,solar,1.3,9,2014,9,2039,"(36.4972,-77.6058)",25,,,,6
Siphon_Drop_Power_Plant_1,hydro,2.2,9,1987,9,2027,"(32.7792,-114.6344)",40,,,,33
Siphon_Drop_Power_Plant_2,hydro,2.2,12,1987,12,2027,"(32.7792,-114.6344)",40,,,,33
Pocono_Solar_Project_POCON,solar,3,8,2010,8,2035,"(41.061022,-75.514924)",25,,,,10
Cogentrix_of_Alamosa_1,solar,30,4,2012,4,2037,"(37.598579,-105.955832)",25,,,,8
Questa_Solar_Facility_QST,solar,1,1,2011,1,2036,"(36.716944,-105.60944)",25,,,,9
Bellevue_Solar_Project_INV-1,solar,1.6,10,2011,10,2036,"(45.112222,-123.234722)",25,,,,9
Agua_Caliente_Solar_Project_AGU1,solar,90.7,5,2012,5,2037,"(32.9774,-113.4945)",25,,,,8
Agua_Caliente_Solar_Project_AGU2,solar,136,12,2012,12,2037,"(32.9774,-113.4945)",25,,,,8
Agua_Caliente_Solar_Project_AGU3,solar,121,2,2014,2,2039,"(32.9774,-113.4945)",25,,,,6
Lakefield_Wind_Project_LLC_LAKE1,wind,205.5,10,2011,10,2031,"(43.675,-95.156666)",20,,,,9
Adams_Wind_Generations_LLC_AWG,wind,20,3,2011,3,2031,"(44.916944,-94.735555)",20,,,,9
Greater_Sandhill_I_GS-P1,solar,10,9,2010,9,2035,"(37.685467,-105.8909)",25,,,,10
Greater_Sandhill_I_GS-P2,solar,9,12,2010,12,2035,"(37.685467,-105.8909)",25,,,,10
AV_Solar_Ranch_One_AVSR,solar,253,8,2014,8,2039,"(34.780278,-118.42444)",25,,,,6
"Poseidon_Wind,_LLC_1",wind,65.1,12,2010,12,2030,"(34.6062,-110.1734)",20,,,,10
New_England_Wind_LLC_1,wind,28.5,12,2012,12,2032,"(42.7297,-73.0236)",20,,,,8
Linden_Solar_Farm_LIND,solar,2.7,12,2010,12,2035,"(40.62,-74.2144)",25,,,,10
Yardville_Solar_Farm_YARD,solar,3.6,12,2010,12,2035,"(40.168811,-74.656719)",25,,,,10
WEA_Texas_Bayonne_BAYO,solar,1.5,12,2010,12,2035,"(40.6772,-74.0919)",25,,,,10
Matrix_Buildings_A&B_(Perth_Amboy)_Solar_MATR,solar,2.5,1,2011,1,2036,"(40.534393,-74.269998)",25,,,,9
Community_Wind_North_LLC_34505,wind,30,5,2011,5,2031,"(44.245556,-96.406389)",20,,,,9
Ridgewind_WTG1,wind,25.3,1,2011,1,2031,"(44.018889,-96.065277)",20,,,,9
Ashtabula_Wind_III_LLC_GE16,wind,62.4,12,2010,12,2030,"(47.1242,-97.8956)",20,,,,10
GSK_York_RDC_Solar_Facility_1,solar,2.6,12,2010,12,2035,"(40.043856,-76.735474)",25,,,,10
UASTP_I_UATP1,solar,1.2,12,2010,12,2035,"(32.096973,-110.8106)",25,,,,10
Danielson_Wind_Farms_LLC_DWF,wind,20,3,2011,3,2031,"(45.071667,-94.752222)",20,,,,9
Dow_Jones_South_Brunswick_Solar_PV01,solar,2.5,12,2010,12,2035,"(40.369772,-74.58685)",25,,,,10
Dow_Jones_South_Brunswick_Solar_PV02,solar,1.6,3,2011,3,2036,"(40.369772,-74.58685)",25,,,,9
Cannelton_Hydroelectric_Plant_CG1,hydro,29.3,1,2016,1,2056,"(37.899722,-86.705833)",40,,,,4
Cannelton_Hydroelectric_Plant_CG2,hydro,29.3,3,2016,3,2056,"(37.899722,-86.705833)",40,,,,4
Cannelton_Hydroelectric_Plant_CG3,hydro,29.3,6,2016,6,2056,"(37.899722,-86.705833)",40,,,,4
Smithland_Hydroelectric_Plant_SG1,hydro,25.3,7,2017,7,2057,"(37.169636,-88.419518)",40,,,,3
Smithland_Hydroelectric_Plant_SG2,hydro,25.3,7,2017,7,2057,"(37.169636,-88.419518)",40,,,,3
Smithland_Hydroelectric_Plant_SG3,hydro,25.3,8,2017,8,2057,"(37.169636,-88.419518)",40,,,,3
Willow_Island_Hydroelectric_Plant_WIG1,hydro,22,1,2016,1,2056,"(39.35776,-81.31795)",40,,,,4
Willow_Island_Hydroelectric_Plant_WIG2,hydro,22,2,2016,2,2056,"(39.35776,-81.31795)",40,,,,4
Taylorsville_Solar_LLC_TAY1,solar,1.2,10,2010,10,2035,"(35.909074,-81.152498)",25,,,,10
Knouse_Solar_Project_1_1,solar,3,12,2010,12,2035,"(40.0264,-77.2344)",25,,,,10
Notus_Wind_1_1,wind,1.7,7,2010,7,2030,"(41.6083,-70.6089)",20,,,,10
Sherbino_II_1,wind,132,11,2011,11,2031,"(30.772575,-102.505808)",20,,,,9
Elk_Wind_Farm_NORD,wind,40.8,12,2011,12,2031,"(42.583889,-91.370833)",20,,,,9
Gratiot_Wind_Park_1,wind,102,11,2011,11,2031,"(43.433889,-84.4975)",20,,,,9
Yolo_County_Solar_Project_1,solar,1,12,2010,12,2035,"(38.659722,-121.7294)",25,,,,10
Buffalo_Ridge_II_LLC_1,wind,210,12,2010,12,2030,"(44.5281,-96.6267)",20,,,,10
Ryegrass_Windfarm_1,wind,23,12,2012,12,2032,"(43.037147,-115.439731)",20,,,,8
Hammett_Hill_Windfarm_1,wind,23,12,2012,12,2032,"(43.006133,-115.463289)",20,,,,8
Mainline_Windfarm_1,wind,23,12,2012,12,2032,"(43.04835,-115.412886)",20,,,,8
Desert_Meadow_Windfarm_1,wind,23,12,2012,12,2032,"(43.056622,-115.452025)",20,,,,8
Cold_Springs_Windfarm_1,wind,23,12,2012,12,2032,"(43.028056,-115.400469)",20,,,,8
Oak_Glen_Wind_Farm_1,wind,44,11,2011,11,2031,"(43.920556,-93.140555)",20,,,,9
Valley_View_Transmission_LLC_VVT,wind,10,7,2011,7,2031,"(43.902753,-96.021744)",20,,,,9
Solar_Star_North_Carolina_II_LLC_1,solar,1.3,12,2011,12,2036,"(36.425,-77.064)",25,,,,9
Solar_Star_North_Carolina_II_LLC_2,solar,1.3,12,2011,12,2036,"(36.425,-77.064)",25,,,,9
Solar_Star_North_Carolina_II_LLC_3,solar,1.3,12,2011,12,2036,"(36.425,-77.064)",25,,,,9
Solar_Star_North_Carolina_II_LLC_4,solar,1.3,12,2011,12,2036,"(36.425,-77.064)",25,,,,9
Solar_Star_North_Carolina_II_LLC_5,solar,1.3,12,2011,12,2036,"(36.425,-77.064)",25,,,,9
Juniper_Ridge_Hydroelectric_Project_21-01,hydro,5,10,2010,10,2050,"(44.142698,-121.269747)",40,,,,10
"Solar_Park_Gainesville,_LLC_1",solar,1.6,7,2011,7,2036,"(29.700407,-82.337828)",25,,,,9
California_Valley_Solar_Ranch_HPR2,solar,32.3,10,2013,10,2038,"(35.323739,-119.91663)",25,,,,7
California_Valley_Solar_Ranch_HPR2A,solar,21,9,2012,9,2037,"(35.323739,-119.91663)",25,,,,8
California_Valley_Solar_Ranch_HPR2B,solar,86.5,1,2013,1,2038,"(35.323739,-119.91663)",25,,,,7
California_Valley_Solar_Ranch_HPR2C,solar,70,10,2013,10,2038,"(35.323739,-119.91663)",25,,,,7
California_Valley_Solar_Ranch_HPR2D,solar,40,1,2013,1,2038,"(35.323739,-119.91663)",25,,,,7
Solar_Photovoltaic_Project_#42_S42A,solar,0.5,11,2012,11,2037,"(36.028056,-119.074722)",25,,,,8
Solar_Photovoltaic_Project_#42_S42B,solar,0.5,11,2012,11,2037,"(36.028056,-119.074722)",25,,,,8
Solar_Photovoltaic_Project_#42_S42C,solar,0.5,11,2012,11,2037,"(36.028056,-119.074722)",25,,,,8
Solar_Photovoltaic_Project_#42_S42D,solar,0.5,11,2012,11,2037,"(36.028056,-119.074722)",25,,,,8
Solar_Photovoltaic_Project_#42_S42E,solar,0.5,11,2012,11,2037,"(36.028056,-119.074722)",25,,,,8
Solar_Photovoltaic_Project_#42_S42F,solar,0.5,11,2012,11,2037,"(36.028056,-119.074722)",25,,,,8
Solar_Photovoltaic_Project_#42_S42G,solar,0.5,11,2012,11,2037,"(36.028056,-119.074722)",25,,,,8
Solar_Photovoltaic_Project_#42_S42H,solar,0.5,11,2012,11,2037,"(36.028056,-119.074722)",25,,,,8
Solar_Photovoltaic_Project_#42_S42I,solar,0.5,11,2012,11,2037,"(36.028056,-119.074722)",25,,,,8
Solar_Photovoltaic_Project_#42_S42J,solar,0.5,11,2012,11,2037,"(36.028056,-119.074722)",25,,,,8
Silver_State_Solar_Power_North_56188,solar,52,5,2012,5,2037,"(35.793056,-115.35028)",25,,,,8
Two_Ponds_Windfarm_1,wind,23,12,2012,12,2032,"(43.033781,-115.482592)",20,,,,8
Laurel_Mountain_Hybrid_1,wind,97.6,8,2011,8,2031,"(39.0072,-79.8866)",20,,,,9
Pilesgrove_PILE,solar,18,8,2011,8,2036,"(39.613028,-75.309477)",25,,,,9
Blue_Creek_Wind_Project_1,wind,302,12,2011,12,2031,"(40.931515,-84.561824)",20,,,,9
Solar_Borrego_I_SB1,solar,26,2,2013,2,2038,"(33.298889,-116.35083)",25,,,,7
145_Talmadge_Solar_1,solar,3.8,4,2011,4,2036,"(40.535787,-74.391268)",25,,,,9
Mountain_View_IV_1,wind,49,2,2012,2,2032,"(33.8816,-116.5527)",20,,,,8
"Martins_Creek_Solar_NC,_LLC_1",solar,1,3,2011,3,2036,"(35.020415,-84.015676)",25,,,,9
Napoleon_Solar_I_1,solar,8,12,2011,12,2036,"(41.388431,-84.095841)",25,,,,9
Bishop_Hill_Energy_LLC_1,wind,200,6,2012,6,2032,"(41.215278,-90.120833)",20,,,,8
Romark_PA_Solar_1,solar,1.8,11,2011,11,2036,"(40.936111,-76.038888)",25,,,,9
Crystal_Lake_3_LLC_GE1.5,wind,66,12,2009,12,2029,"(43.3192,-93.8836)",20,,,,11
Garden_Wind_LLC_GE1.5,wind,150,12,2009,12,2029,"(42.224436,-93.373625)",20,,,,11
Murray_Hill_Solar_MHNJ,solar,1,5,2011,5,2036,"(40.684444,-74.404444)",25,,,,9
Dartmouth_Solar_DSMA,solar,1.6,3,2011,3,2036,"(41.715804,-70.974448)",25,,,,9
Ralls_Wind_Farm_1,wind,10,7,2011,7,2031,"(33.661111,-101.39)",20,,,,9
Chittenden_County_Solar_Partners_1,solar,2.2,5,2011,5,2036,"(44.436111,-73.145277)",25,,,,9
"Sentinel_Energy_Center,_LLC_CTG1",gas,100,5,2013,5,2043,"(33.934167,-116.571388)",30,,,,7
"Sentinel_Energy_Center,_LLC_CTG2",gas,100,5,2013,5,2043,"(33.934167,-116.571388)",30,,,,7
"Sentinel_Energy_Center,_LLC_CTG3",gas,100,5,2013,5,2043,"(33.934167,-116.571388)",30,,,,7
"Sentinel_Energy_Center,_LLC_CTG4",gas,100,5,2013,5,2043,"(33.934167,-116.571388)",30,,,,7
"Sentinel_Energy_Center,_LLC_CTG5",gas,100,5,2013,5,2043,"(33.934167,-116.571388)",30,,,,7
"Sentinel_Energy_Center,_LLC_CTG6",gas,100,5,2013,5,2043,"(33.934167,-116.571388)",30,,,,7
"Sentinel_Energy_Center,_LLC_CTG7",gas,100,5,2013,5,2043,"(33.934167,-116.571388)",30,,,,7
"Sentinel_Energy_Center,_LLC_CTG8",gas,100,5,2013,5,2043,"(33.934167,-116.571388)",30,,,,7
Mariposa_Energy_Project_CTG1,gas,49.9,10,2012,10,2042,"(37.789167,-121.601944)",30,,,,8
Mariposa_Energy_Project_CTG2,gas,49.9,10,2012,10,2042,"(37.789167,-121.601944)",30,,,,8
Mariposa_Energy_Project_CTG3,gas,49.9,10,2012,10,2042,"(37.789167,-121.601944)",30,,,,8
Mariposa_Energy_Project_CTG4,gas,49.9,10,2012,10,2042,"(37.789167,-121.601944)",30,,,,8
Manzana_Wind_LLC_GEN1,wind,189,12,2012,12,2032,"(34.9349,-118.4612)",20,,,,8
Flemington_Solar_FSNJ,solar,8,12,2011,12,2036,"(40.483888,-74.856666)",25,,,,9
Frenchtown_I_Solar_F1NJ,solar,3,1,2012,1,2037,"(40.521667,-75.012222)",25,,,,8
